YEAR_,MONTH_,TEMP_mean,TEMP_median,MIN_mean,MAX_mean,PRCP_mean,PRCP_median,PRCP_min,PRCP_max
1959,7,73.23713792110567,75.6,63.7676765349614,83.87796209895744,0.014592938163190633,0.0,0.0,4.45
1959,8,73.11498416354736,76.1,64.04556976610209,83.69322004608296,0.012388913330400353,0.0,0.0,4.09
1959,9,66.26208583893408,69.2,57.46084006843254,76.71008909080182,0.011832528458088997,0.0,0.0,3.86
1959,10,55.770202308835295,56.5,47.666274151137536,65.89583666933548,0.01609734275744833,0.0,0.0,4.17
1959,11,42.734737212576256,43.1,34.137047468168745,53.63529792365155,0.010593250444049733,0.0,0.0,3.43
1959,12,37.84224225927186,39.2,30.65340973561784,46.769338176864565,0.012059480217915513,0.0,0.0,3.19
1960,1,33.52182686295686,34.4,26.76529475299869,42.04700597099801,0.012084492529623906,0.0,0.0,4.76
1960,2,35.39442221413847,35.6,28.053522920203736,44.54184663916526,0.01529277318241184,0.0,0.0,2.72
1960,3,38.084678329571105,37.9,29.67921535421959,48.26628255098006,0.010736252639309649,0.0,0.0,5.63
1960,4,53.40263711846568,55.8,43.748286148806734,64.74167008016852,0.01138245179550681,0.0,0.0,2.76
1960,5,61.052294455066914,61.8,51.1860003374768,71.98352458094274,0.012760519748730745,0.0,0.0,3.27
1960,6,69.48817185597495,70.8,59.52013570724352,80.24737879842264,0.011899940440738534,0.0,0.0,4.06
1960,7,73.30777496483826,74.8,63.36342342342342,84.12850953693805,0.015595466288857404,0.0,0.0,7.28
1960,8,71.87836013946688,74.1,62.68969280972207,82.54011817670231,0.011151369451360865,0.0,0.0,2.8
1960,9,66.52804807245704,67.8,57.2861834457103,77.34875682583943,0.013235294117647059,0.0,0.0,4.33
1960,10,56.10599537950076,57.1,47.171667699938006,66.75778529163144,0.01046477614365808,0.0,0.0,3.46
1960,11,45.34762707921368,46.5,37.19556137289121,55.42389457761229,0.00820557340046879,0.0,0.0,3.15
1960,12,34.27956200259638,34.0,26.582125112917794,43.77487011520217,0.007593273778244877,0.0,0.0,3.5
1961,1,32.75022028920018,34.4,24.61633990620939,43.09944507361268,0.007316356513222331,0.0,0.0,2.99
1961,2,38.60867283179205,39.9,30.52855268091489,48.878333229055876,0.013028670191134607,0.0,0.0,2.13
1961,3,44.115487969417586,45.4,35.804498931503765,54.45657139642174,0.014731514508820978,0.0,0.0,2.6
1961,4,50.21256339998834,50.5,40.9322480891534,61.068762760310335,0.011855470550281133,0.0,0.0,3.98
1961,5,60.14883642495784,60.1,50.45046108861899,70.96305374409715,0.011698742622530152,0.0,0.0,2.72
1961,6,69.30144295106766,70.5,59.33277658150497,80.13478463329453,0.012423781850692893,0.0,0.0,3.9
1961,7,72.87249236684383,74.9,63.37624674884089,83.39305547701181,0.014466342692584594,0.0,0.0,2.76
1961,8,72.03523943661972,74.0,62.90333596303393,82.56044507042253,0.012360142984807865,0.0,0.0,4.29
1961,9,65.69448924731184,67.4,56.68230926629641,76.49463346194318,0.013878828905060078,0.0,0.0,4.72
1961,10,55.19786281179139,57.5,45.56692194236442,66.74885660784203,0.008017705927636645,0.0,0.0,3.54
1961,11,43.706268324146826,43.8,36.05038414169257,53.12728499354687,0.011685320506891129,0.0,0.0,2.8
1961,12,34.038630681818184,36.2,26.91371412333049,42.66793042687433,0.011366050354051927,0.0,0.0,2.2
1962,1,31.256468184140317,32.9,23.169971607041454,41.465406728525075,0.010717181467181468,0.0,0.0,4.02
1962,2,37.62856155344687,37.7,29.859514831573655,47.46969849562535,0.015850467289719627,0.0,0.0,4.21
1962,3,40.57798570942497,41.349999999999994,32.12928697033297,50.743873786958744,0.009702773511608998,0.0,0.0,4.61
1962,4,52.602241389426744,53.6,42.61021726365238,64.08891955372872,0.009224739426307176,0.0,0.0,2.24
1962,5,62.66177621505133,64.1,52.79117880644429,73.49975045372051,0.010201448430866561,0.0,0.0,3.15
1962,6,68.41793446459918,70.7,58.71988526605397,79.0041317961023,0.014764608902729437,0.0,0.0,4.13
